Network Hamming	Network BER	Network #messages	Network #slaves	Request Payload size (ecc):	Response fail %	Response Payload size (ecc):	Master fault with updates #messages:	Device-to-Device Response #trasmission:	Master #messages:	Device-to-Device fault:	Device-to-Device success:	Master fault with no update #messages:	Request Payload size (no-ecc):	Request success %:	Response Packet size	Device-to-Device retrasmission:	Response Packet Block count:	Request Packet size	Response Header size	Master average path:	Request Packet Block count:	Response success %:	Request Header size	Response Payload size (no-ecc):	Master average Update Link:	Device-to-Device #trasmission:	Request recoverable %	Device-to-Device Request  #trasmission:	Request fail %	Response recoverable %
1.0	1.0000001043081328E-7	50000.0	5.0	98.0	2.2789647946552805E-8	70.0	0.0	80000.0	50000.0	0.0	160000.0	0.0	56.0	99.99758002890951	214.0	0.0	11.0	242.0	144.0	1.0	15.0	99.99786002256866	144.0	40.0	2.0	160000.0	0.0024199419311134013	80000.0	2.91593749146557E-8	0.002139954641693083
0.0	1.0000001043081328E-7	5.0	5.0	7.0	1.0999995641885869E-4	11.0	0.0	8.0	5.0	0.0	16.0	0.0	7.0	99.99993000001372	11.0	0.0	2.0	7.0	144.0	1.0	2.0	99.99989000004358	144.0	11.0	2.0	16.0	0.0	8.0	6.999998628478621E-5	0.0
0.0	1.0000001043081328E-7	50.0	5.0	7.0	4.9999995196310465E-5	5.0	0.0	80.0	50.0	0.0	160.0	0.0	7.0	99.99993000001372	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.9999500000048	144.0	5.0	2.0	160.0	0.0	80.0	6.999998628478621E-5	0.0
0.0	1.0000001043081328E-7	500.0	5.0	7.0	4.9999995196310465E-5	5.0	0.0	800.0	500.0	0.0	1600.0	0.0	7.0	99.99993000001372	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.9999500000048	144.0	5.0	2.0	1600.0	0.0	800.0	6.999998628478621E-5	0.0
0.0	1.0000001043081328E-7	5000.0	5.0	7.0	4.9999995196310465E-5	5.0	0.0	8000.0	5000.0	0.0	16000.0	0.0	7.0	99.99993000001372	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.9999500000048	144.0	5.0	2.0	16000.0	0.0	8000.0	6.999998628478621E-5	0.0
0.0	1.0000001043081328E-7	50000.0	5.0	7.0	4.9999995196310465E-5	5.0	0.0	83272.0	50000.0	0.0	166544.0	0.0	7.0	99.99993000001372	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.9999500000048	144.0	5.0	3275.0	166544.0	0.0	83272.0	6.999998628478621E-5	0.0
1.0	1.0000001192092956E-8	5.0	5.0	98.0	4.415690035841635E-10	154.0	0.0	8.0	5.0	0.0	16.0	0.0	56.0	99.99975800026354	298.0	0.0	23.0	242.0	144.0	1.0	15.0	99.99970200040796	144.0	88.0	2.0	16.0	2.419994456292122E-4	8.0	2.90834023530806E-10	2.979991504654718E-4
1.0	1.0000001192092956E-8	50.0	5.0	98.0	2.4459323455516824E-10	78.0	0.0	80.0	50.0	0.0	160.0	0.0	56.0	99.99975800026354	222.0	0.0	12.0	242.0	144.0	1.0	15.0	99.99977800021956	144.0	44.0	2.0	160.0	2.419994456292122E-4	80.0	2.90834023530806E-10	2.2199953584488795E-4
1.0	1.0000001192092956E-8	500.0	5.0	98.0	2.2721824421978454E-10	70.0	0.0	800.0	500.0	0.0	1600.0	0.0	56.0	99.99975800026354	214.0	0.0	11.0	242.0	144.0	1.0	15.0	99.9997860002031	144.0	40.0	2.0	1600.0	2.419994456292122E-4	800.0	2.90834023530806E-10	2.1399956969116526E-4
1.0	1.0000001192092956E-8	5000.0	5.0	98.0	2.2721824421978454E-10	70.0	0.0	8000.0	5000.0	0.0	16000.0	0.0	56.0	99.99975800026354	214.0	0.0	11.0	242.0	144.0	1.0	15.0	99.9997860002031	144.0	40.0	2.0	16000.0	2.419994456292122E-4	8000.0	2.90834023530806E-10	2.1399956969116526E-4
1.0	1.0000001192092956E-8	50000.0	5.0	98.0	2.2721824421978454E-10	70.0	0.0	80000.0	50000.0	0.0	160000.0	0.0	56.0	99.99975800026354	214.0	0.0	11.0	242.0	144.0	1.0	15.0	99.9997860002031	144.0	40.0	2.0	160000.0	2.419994456292122E-4	80000.0	2.90834023530806E-10	2.1399956969116526E-4
0.0	1.0000001192092956E-8	5.0	5.0	7.0	1.1000000722004635E-5	11.0	0.0	8.0	5.0	0.0	16.0	0.0	7.0	99.9999929999994	11.0	0.0	2.0	7.0	144.0	1.0	2.0	99.99998899999927	144.0	11.0	2.0	16.0	0.0	8.0	7.000000592100666E-6	0.0
0.0	1.0000001192092956E-8	50.0	5.0	7.0	5.000000473762046E-6	5.0	0.0	80.0	50.0	0.0	160.0	0.0	7.0	99.9999929999994	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.99999499999953	144.0	5.0	2.0	160.0	0.0	80.0	7.000000592100666E-6	0.0
0.0	1.0000001192092956E-8	500.0	5.0	7.0	5.000000473762046E-6	5.0	0.0	800.0	500.0	0.0	1600.0	0.0	7.0	99.9999929999994	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.99999499999953	144.0	5.0	2.0	1600.0	0.0	800.0	7.000000592100666E-6	0.0
0.0	1.0000001192092956E-8	5000.0	5.0	7.0	5.000000473762046E-6	5.0	0.0	8000.0	5000.0	0.0	16000.0	0.0	7.0	99.9999929999994	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.99999499999953	144.0	5.0	2.0	16000.0	0.0	8000.0	7.000000592100666E-6	0.0
0.0	1.0000001192092956E-8	50000.0	5.0	7.0	5.000000473762046E-6	5.0	0.0	80000.0	50000.0	0.0	160000.0	0.0	7.0	99.9999929999994	5.0	0.0	2.0	7.0	144.0	1.0	2.0	99.99999499999953	144.0	5.0	2.0	160000.0	0.0	80000.0	7.000000592100666E-6	0.0
1.0	0.010000000298023226	5.0	19.0	110.0	98.58370710326017	477.0	0.0	11.0	5.0	0.0	22.0	0.0	63.0	7.786448124819796	621.0	1.0	69.0	254.0	144.0	2.0	16.0	0.19474026824546253	144.0	272.0	20.0	22.0	19.977352355973498	11.0	72.2361995192067	1.2215526284943705
1.0	0.010000000298023226	50.0	19.0	136.0	99.88929917343702	764.0	0.0	133.0	50.0	2.0	271.0	0.0	78.0	5.995900961755741	908.0	34.0	110.0	280.0	144.0	2.0	20.0	0.010883199138287355	144.0	436.0	344.0	273.0	16.958104240714093	140.0	77.04599479753017	0.09981762742469315
1.0	0.010000000298023226	500.0	19.0	121.0	99.73717837202751	668.0	2.0	1170.0	500.0	12.0	2354.0	0.0	69.0	6.971504847866987	812.0	270.0	96.0	265.0	144.0	2.0	18.0	0.028561295797065206	144.0	381.0	3078.0	2366.0	18.661099396961216	1196.0	74.3673957551718	0.23426033217542547
1.0	0.010000000298023226	5000.0	19.0	120.0	99.66546255286114	641.0	24.0	11550.0	5000.0	166.0	23265.0	0.0	68.0	7.041924090874388	785.0	3050.0	92.0	264.0	144.0	2.0	18.0	0.03746516558982211	144.0	366.0	28506.0	23431.0	18.778464807626502	11881.0	74.1796111014991	0.2970722815490376
1.0	0.010000000298023226	50000.0	19.0	120.0	99.5669500940651	612.0	226.0	115320.0	50000.0	1535.0	232023.0	0.0	68.0	7.041924090874388	756.0	31138.0	88.0	264.0	144.0	2.0	18.0	0.0501426193525167	144.0	350.0	266901.0	233558.0	18.778464807626502	118238.0	74.1796111014991	0.38290728658237616
0.0	0.010000000298023226	5.0	19.0	7.0	22.217864645461045	25.0	0.0	9.0	5.0	1.0	19.0	0.0	7.0	93.20653459429097	25.0	10.0	2.0	7.0	144.0	2.0	2.0	77.78213535453895	144.0	25.0	9.0	20.0	0.0	11.0	6.793465405709033	0.0
0.0	0.010000000298023226	50.0	19.0	8.0	26.029963329195766	30.0	3.0	83.0	50.0	17.0	182.0	2.0	8.0	92.27446922057035	30.0	122.0	2.0	8.0	144.0	2.0	2.0	73.97003667080423	144.0	30.0	116.0	199.0	0.0	116.0	7.7255307794296515	0.0
0.0	0.010000000298023226	500.0	19.0	8.0	30.358678949760005	36.0	16.0	872.0	500.0	156.0	1870.0	10.0	8.0	92.27446922057035	36.0	1250.0	2.0	8.0	144.0	2.0	2.0	69.64132105024	144.0	36.0	1590.0	2026.0	0.0	1154.0	7.7255307794296515	0.0
0.0	0.010000000298023226	5000.0	19.0	8.0	29.65523124120771	35.0	150.0	8630.0	5000.0	1531.0	18406.0	85.0	8.0	92.27446922057035	35.0	12121.0	2.0	8.0	144.0	2.0	2.0	70.34476875879228	144.0	35.0	15314.0	19937.0	0.0	11307.0	7.7255307794296515	0.0
0.0	0.010000000298023226	50000.0	19.0	8.0	28.9446780000319	34.0	1369.0	85864.0	50000.0	15792.0	183528.0	912.0	8.0	92.27446922057035	34.0	122072.0	2.0	8.0	144.0	2.0	2.0	71.0553219999681	144.0	34.0	152176.0	199320.0	0.0	113456.0	7.7255307794296515	0.0
1.0	0.0010000000447034842	5.0	19.0	101.0	4.280692015452548	182.0	0.0	9.0	5.0	0.0	18.0	0.0	57.0	78.26085902674303	326.0	0.0	27.0	245.0	144.0	1.0	15.0	72.16874537643075	144.0	104.0	4.0	18.0	19.19310442397462	9.0	2.546036549282349	23.550562608116703
1.0	0.0010000000447034842	50.0	19.0	149.0	12.24946936883029	458.0	0.0	160.0	50.0	0.0	320.0	0.0	85.0	74.59127737735437	602.0	0.0	66.0	293.0	144.0	3.0	22.0	54.755014756729594	144.0	261.0	213.0	320.0	21.8771223719203	160.0	3.531600250725331	32.99551587444011
1.0	0.0010000000447034842	500.0	19.0	130.0	9.317654745248616	366.0	0.0	1332.0	500.0	0.0	2664.0	0.0	74.0	76.0227838094157	510.0	0.0	53.0	274.0	144.0	2.0	19.0	60.03423561260398	144.0	209.0	1594.0	2664.0	20.85109479068713	1332.0	3.126121399897175	30.648109642147396
1.0	0.0010000000447034842	5000.0	19.0	124.0	8.412325664147868	336.0	0.0	12531.0	5000.0	0.0	25062.0	0.0	71.0	76.48052127814034	480.0	8.0	49.0	268.0	144.0	2.0	18.0	61.86347892680273	144.0	192.0	13630.0	25062.0	20.517297917653927	12531.0	3.002180804205723	29.724195409049397
